teams,att_coef
Arsenal,1.4032640899219393
Aston Villa,1.1341236408484865
Bournemouth,0.8221419509323504
Brentford,0.9848411238264468
Brighton,1.0758948665494064
Burnley,0.6702230797917973
Chelsea,1.0718945780187994
Crystal Palace,0.8008521510653946
Everton,0.6549318461173157
Fulham,0.9669722147274864
Liverpool,1.3947009300776327
Luton Town,0.9704819689203558
Manchester City,1.5183339887290774
Manchester Utd,1.0690272402141319
Newcastle Utd,1.2121658200247363
Nott'ham Forest,0.740988236419344
Sheffield Utd,0.6488276086864068
Tottenham,1.2191722565326009
West Ham,0.9793508552204658
Wolves,0.6618115533758248
