teams,def_coef
Arsenal,-1.052355427625301
Aston Villa,-0.976768564348649
Bournemouth,-0.5701506726803445
Brentford,-0.9863171431224068
Brighton,-0.8299676142032425
Burnley,-0.6125011342585664
Chelsea,-1.1212653462601816
Crystal Palace,-0.9956746725364481
Everton,-0.7861282838103805
Fulham,-0.8655102041709775
Liverpool,-1.2096706374347632
Luton Town,-0.48953915287272365
Manchester City,-1.438637846124139
Manchester Utd,-0.9588979080460016
Newcastle Utd,-1.155547205412983
Nott'ham Forest,-0.7582041683602109
Sheffield Utd,-0.22268695688637843
Tottenham,-0.9548717607154903
West Ham,-0.8481129368022609
Wolves,-0.9127408202283126
