teams,def_coef
Arsenal,-1.0149725441422344
Aston Villa,-0.8991271998280809
Bournemouth,-0.5617677453341894
Brentford,-0.9658033588304754
Brighton,-0.8851927025365005
Burnley,-0.74184540934844
Chelsea,-1.1546983592382076
Crystal Palace,-0.9627637240174308
Everton,-0.7857081223752043
Fulham,-0.8694855404507948
Liverpool,-1.2398537348583296
Luton Town,-0.5924653814657667
Manchester City,-1.3836136683910272
Manchester Utd,-0.9447315795964328
Newcastle Utd,-1.0196954459751628
Nott'ham Forest,-0.7244438846678609
Sheffield Utd,-0.3049339051791443
Tottenham,-0.9513760346401033
West Ham,-0.8588837293679825
Wolves,-0.9557743269859814
