teams,def_coef
Arsenal,-1.0235739966669075
Aston Villa,-0.7299057989363296
Bournemouth,-0.44389395583838204
Brentford,-0.677467405728551
Brighton,-0.6891641788329808
Burnley,-0.6764552898967798
Chelsea,-0.8318765977735603
Crystal Palace,-0.7064616238301888
Everton,-0.6343503242034618
Fulham,-0.6979233916782344
Liverpool,-0.9425495944154609
Luton Town,-0.2632150227959734
Manchester City,-1.294792302228096
Manchester Utd,-0.6357984994709487
Newcastle Utd,-0.6586354548890467
Nott'ham Forest,-0.47007298937728625
Sheffield Utd,-0.14337308853199304
Tottenham,-0.6744654944262872
West Ham,-0.594580824806331
Wolves,-0.7071681975163846
