teams,def_coef
Arsenal,-1.405223254929938
Aston Villa,-0.7187311593211169
Bournemouth,-0.5271174478656071
Brentford,-0.6120713197360437
Brighton,-0.7117525454115005
Burnley,-0.46452916651634946
Chelsea,-0.5247049448856675
Crystal Palace,-0.5821378810023901
Everton,-0.7157925038561778
Fulham,-0.6852991001568111
Liverpool,-1.0657505312704671
Luton Town,-0.2956823439085797
Manchester City,-1.1598825043815864
Manchester Utd,-0.7080264884930744
Newcastle Utd,-0.6262953609673204
Nott'ham Forest,-0.5351616105998438
Sheffield Utd,-0.12967329278444822
Tottenham,-0.5963500748243094
West Ham,-0.40597008698890447
Wolves,-0.6642311102676998
