teams,att_coef
Arsenal,1.5028406534869383
Aston Villa,0.9799622285042003
Bournemouth,0.7191290183580074
Brentford,1.1210143657103586
Brighton,1.3490424535402332
Chelsea,0.6880079581869256
Crystal Palace,0.7609929155945907
Everton,0.6000095183422981
Fulham,1.0666440790850762
Leeds United,0.9710447236943404
Leicester City,1.0170911201587285
Liverpool,1.3449964602241502
Manchester City,1.638197474593539
Manchester Utd,1.0673185787854687
Newcastle Utd,1.30632460085918
Nott'ham Forest,0.7116892895296962
Southampton,0.5609688889376563
Tottenham,1.2965228579400512
West Ham,0.777613160709384
Wolves,0.5205896537591765
