teams,def_coef
Arsenal,-0.9856127603124066
Aston Villa,-0.7491371495396915
Bournemouth,-0.41031050817893117
Brentford,-0.6492884136068574
Brighton,-0.7193629314958341
Burnley,-0.6250173475599676
Chelsea,-0.8900439051916047
Crystal Palace,-0.6730190343007718
Everton,-0.6135667502992008
Fulham,-0.7138851065273684
Liverpool,-0.9936938528150093
Luton Town,-0.3202338953416369
Manchester City,-1.2939769952766647
Manchester Utd,-0.6882465300667633
Newcastle Utd,-0.6405723936278915
Nott'ham Forest,-0.4941459891843001
Sheffield Utd,-0.168432718410794
Tottenham,-0.6973559787257385
West Ham,-0.6277420612962854
Wolves,-0.7184749818022735
