teams,att_coef
Arsenal,1.3858273808011194
Aston Villa,1.1845162257253017
Bournemouth,0.813036830931112
Brentford,0.9457874621404594
Brighton,1.097219294178432
Burnley,0.6907594921103064
Chelsea,0.9589410543002757
Crystal Palace,0.76323919412538
Everton,0.7025704339291945
Fulham,0.9546060726894006
Liverpool,1.4443053136041326
Luton Town,0.9323952190404188
Manchester City,1.5888475556274326
Manchester Utd,1.0519050590455408
Newcastle Utd,1.248645699437932
Nott'ham Forest,0.8260676232736553
Sheffield Utd,0.43626924289980407
Tottenham,1.2371250040066841
West Ham,1.0473733712287583
Wolves,0.6905624709046548
