teams,def_coef
Arsenal,-1.0037851790745214
Aston Villa,-0.8778644568573228
Bournemouth,-0.5212973033179814
Brentford,-0.810818303206074
Brighton,-0.8158920643736586
Burnley,-0.7123507721741075
Chelsea,-0.9821757819586562
Crystal Palace,-0.815815570979179
Everton,-0.7561252598290065
Fulham,-0.7891234389878653
Liverpool,-1.139256653209465
Luton Town,-0.47053332226398953
Manchester City,-1.2901428996720135
Manchester Utd,-0.8544570118021053
Newcastle Utd,-0.8608122637242956
Nott'ham Forest,-0.5872942086054127
Sheffield Utd,-0.29226507758960485
Tottenham,-0.8328354092602426
West Ham,-0.7773824375515235
Wolves,-0.8506770908297461
