teams,def_coef
Arsenal,-0.9863876218984216
Aston Villa,-1.0152735706114242
Bournemouth,-0.5792582984580511
Brentford,-0.97281663854208
Brighton,-0.8596389761163035
Chelsea,-1.0053058432808546
Crystal Palace,-0.975918530577742
Everton,-0.762621677163827
Fulham,-0.9040180406985562
Leeds United,-0.501401761155043
Leicester City,-0.5768927868646864
Liverpool,-1.0046953216183363
Manchester City,-1.2853581289563187
Manchester Utd,-1.0804024446670062
Newcastle Utd,-1.2597637790021494
Nott'ham Forest,-0.5733790326305582
Southampton,-0.5767496473530428
Tottenham,-0.6557969202445684
West Ham,-0.8152367014006714
Wolves,-0.8323398686123228
