teams,def_coef
Arsenal,-1.0862357807069538
Aston Villa,-0.9402760686311543
Bournemouth,-0.5998209328805996
Brentford,-0.7754853022872283
Brighton,-0.7120670084891756
Burnley,-0.5782522828807084
Chelsea,-0.7970913946050376
Crystal Palace,-0.8410251693898891
Everton,-0.8171276648369913
Fulham,-0.7331809936552505
Liverpool,-1.2519503561020398
Luton Town,-0.5014415782326337
Manchester City,-1.1505512115901164
Manchester Utd,-0.94623099102862
Newcastle Utd,-0.9653780391546654
Nott'ham Forest,-0.6243994861014014
Sheffield Utd,-0.36417760016942374
Tottenham,-0.7510900888877131
West Ham,-0.770129574702993
Wolves,-0.7924403589060446
