teams,def_coef
Arsenal,-1.0588516093237001
Aston Villa,-0.9139259440610581
Bournemouth,-0.5529256054482916
Brentford,-0.965391891223079
Brighton,-0.81841031297018
Burnley,-0.6499197869833407
Chelsea,-1.0361106386272974
Crystal Palace,-0.9354790957217376
Everton,-0.7803591576367624
Fulham,-0.8099488278186516
Liverpool,-1.2043335554666958
Luton Town,-0.5687362431372641
Manchester City,-1.3046320725230782
Manchester Utd,-0.97863290152098
Newcastle Utd,-1.085160902625304
Nott'ham Forest,-0.7104375540606354
Sheffield Utd,-0.17189283761034518
Tottenham,-0.8984241895831735
West Ham,-0.8215287267857933
Wolves,-0.8883783252096005
