teams,def_coef
Arsenal,-1.004065567151005
Aston Villa,-0.8687121150225787
Bournemouth,-0.5483143335282947
Brentford,-0.8525306409956344
Brighton,-0.8239018232735195
Burnley,-0.7072583234279602
Chelsea,-0.9927941350441115
Crystal Palace,-0.8484968561575648
Everton,-0.7811876904706023
Fulham,-0.7858218873490707
Liverpool,-1.1873068682338965
Luton Town,-0.48461680149335884
Manchester City,-1.2841344541995736
Manchester Utd,-0.8940441909571978
Newcastle Utd,-0.8775843274202489
Nott'ham Forest,-0.6116110828218053
Sheffield Utd,-0.2927226416695104
Tottenham,-0.8614307010279425
West Ham,-0.7926968254572699
Wolves,-0.8787428998307437
