teams,def_coef
Arsenal,-1.171929954310471
Aston Villa,-0.9841447047759827
Bournemouth,-0.4826999846078692
Brentford,-0.9880623871394829
Brighton,-0.763448552603544
Burnley,-0.38571329434318186
Chelsea,-1.0154151551257926
Crystal Palace,-1.0063576807995243
Everton,-0.889668937535983
Fulham,-0.907181357968948
Liverpool,-1.2307168237549997
Luton Town,-0.5751508329211804
Manchester City,-1.479045803848336
Manchester Utd,-0.9692784019781129
Newcastle Utd,-1.262266271589412
Nott'ham Forest,-0.846582871014834
Sheffield Utd,-0.23368868129257403
Tottenham,-0.9507732315090178
West Ham,-0.7511882490353063
Wolves,-0.7968840644918251
