teams,def_coef
Arsenal,-1.0056004052920284
Aston Villa,-1.0321033581901269
Bournemouth,-0.6544259290381559
Brentford,-0.9392454209122757
Brighton,-0.9316450284585339
Chelsea,-1.0720593298772085
Crystal Palace,-0.9589911416552639
Everton,-0.7760162497232119
Fulham,-0.962323146358724
Leeds United,-0.4829505568845519
Leicester City,-0.6675792915975532
Liverpool,-0.9978423390656012
Manchester City,-1.294278812793482
Manchester Utd,-1.0890280694364105
Newcastle Utd,-1.3649418043250612
Nott'ham Forest,-0.659548339811638
Southampton,-0.6704847814828544
Tottenham,-0.6589721236518088
West Ham,-0.816074544103196
Wolves,-0.8354952109739596
