teams,def_coef
Arsenal,-1.056955343873662
Aston Villa,-1.003276752040166
Bournemouth,-0.6378906250625597
Brentford,-0.924972039613439
Brighton,-0.948735119831664
Chelsea,-1.082237507675627
Crystal Palace,-0.9686838875064755
Everton,-0.8133898112050737
Fulham,-0.9480032247502196
Leeds United,-0.518883295805745
Leicester City,-0.6653842797429534
Liverpool,-1.006449607592636
Manchester City,-1.2767222201037878
Manchester Utd,-1.0768510233855189
Newcastle Utd,-1.4067735574954527
Nott'ham Forest,-0.6611466793795279
Southampton,-0.6778674344880014
Tottenham,-0.6993983501686956
West Ham,-0.8453571372313592
Wolves,-0.8522258215255345
