teams,def_coef
Arsenal,-0.978659114938807
Aston Villa,-0.8706329880251379
Bournemouth,-0.49059289395686917
Brentford,-0.7657280180464752
Brighton,-0.8219375949802681
Burnley,-0.7760187467179822
Chelsea,-1.04318060355309
Crystal Palace,-0.8441353920518926
Everton,-0.6862429817782764
Fulham,-0.7989786036866617
Liverpool,-1.0712589659201035
Luton Town,-0.4629168219136024
Manchester City,-1.3189233621746672
Manchester Utd,-0.7691401076681585
Newcastle Utd,-0.8441428877044874
Nott'ham Forest,-0.5481170191934762
Sheffield Utd,-0.3537412327675399
Tottenham,-0.8050359951621713
West Ham,-0.8310140441635328
Wolves,-0.8303255998281402
