teams,def_coef
Arsenal,-0.9909922347266519
Aston Villa,-0.9171335439782344
Bournemouth,-0.6258764412752741
Brentford,-0.9734116162525003
Brighton,-0.930986906981594
Burnley,-0.8460231320583843
Chelsea,-1.202595496199603
Crystal Palace,-0.9891487134558041
Everton,-0.7735456199257734
Fulham,-0.8959459647255771
Liverpool,-1.2402235821028416
Luton Town,-0.3922115684847478
Manchester City,-1.4611447119596408
Manchester Utd,-0.9438879908953483
Newcastle Utd,-1.023621847481685
Nott'ham Forest,-0.7213216420064156
Sheffield Utd,-0.19271650807268997
Tottenham,-0.977017683674036
West Ham,-0.9088037104204966
Wolves,-0.9703227751504626
