teams,def_coef
Arsenal,-1.0126075929056193
Aston Villa,-0.8289026880185344
Bournemouth,-0.5364575923072783
Brentford,-0.7701171342696955
Brighton,-0.8079001344902454
Burnley,-0.6345834431318674
Chelsea,-0.9764907383548906
Crystal Palace,-0.7888274237887092
Everton,-0.7347477241917537
Fulham,-0.7866234429230793
Liverpool,-1.144007018965303
Luton Town,-0.4333438572813388
Manchester City,-1.3051546463408081
Manchester Utd,-0.8417966175300111
Newcastle Utd,-0.829338634055529
Nott'ham Forest,-0.5992979437614926
Sheffield Utd,-0.21688393287679802
Tottenham,-0.8256774554785056
West Ham,-0.7435798503982316
Wolves,-0.8454733360218445
