teams,def_coef
Arsenal,-0.5972193345574106
Aston Villa,-0.6163298659317396
Bournemouth,-0.156292583164019
Brentford,-0.03392191145534379
Brighton,-0.16765548686065834
Burnley,-0.14111956217750277
Chelsea,-0.12671676299057555
Crystal Palace,-0.08591590041016295
Everton,-0.38538598446878014
Fulham,-0.16742022656059286
Liverpool,-0.6079703122057605
Luton Town,-0.020725981312119363
Manchester City,-0.5482179471433335
Manchester Utd,-0.23737673160872064
Newcastle Utd,-0.27095400246967516
Nott'ham Forest,-0.005062335585950944
Sheffield Utd,0.27922258240644116
Tottenham,-0.22701343412891772
West Ham,-0.21586833122483917
Wolves,-0.2511658254332012
