teams,def_coef
Arsenal,-0.9587026664789793
Aston Villa,-0.7132401077111401
Bournemouth,-0.37439845614860007
Brentford,-0.626535034479598
Brighton,-0.6885947674721555
Burnley,-0.6229734579284923
Chelsea,-0.8707882955787939
Crystal Palace,-0.6433930363612285
Everton,-0.5782610604634058
Fulham,-0.6818050473707611
Liverpool,-0.956535543508775
Luton Town,-0.27988398406853204
Manchester City,-1.2741930674512398
Manchester Utd,-0.6530675733894913
Newcastle Utd,-0.5969162403774868
Nott'ham Forest,-0.4592850791075081
Sheffield Utd,-0.15761868230508966
Tottenham,-0.669074930417092
West Ham,-0.5968467800083492
Wolves,-0.6840224290798186
