teams,def_coef
Arsenal,-0.09257046568213595
Aston Villa,-0.3660685175778388
Bournemouth,0.1320899838442775
Brentford,-0.4249181009983275
Brighton,-0.15938128999960577
Burnley,0.3331046827715437
Chelsea,-0.26769217053314265
Crystal Palace,-0.15537974433231744
Everton,-0.0894456890646674
Fulham,-0.36330047035323004
Liverpool,-0.8077829314853747
Luton Town,-0.03816223361496769
Manchester City,-0.5149426033802681
Manchester Utd,-0.28374012430072326
Newcastle Utd,-0.6765927604714224
Nott'ham Forest,0.01338155461035248
Sheffield Utd,0.463440864231073
Tottenham,-0.32574193805969665
West Ham,-0.1179672296116949
Wolves,-0.1473598337621843
