teams,att_coef
Arsenal,0.6812839306152829
Aston Villa,0.6851548909332632
Bournemouth,0.464959565482994
Brentford,0.3557043037842257
Brighton,0.5685971134741419
Burnley,-0.06804030078079126
Chelsea,0.5761971235593079
Crystal Palace,0.20571803241254238
Everton,0.019916912113052056
Fulham,0.3446430472069655
Liverpool,0.7982143914458982
Luton Town,0.3848363904427573
Manchester City,0.9365980515998759
Manchester Utd,0.3544277500392576
Newcastle Utd,0.6999436883474286
Nott'ham Forest,0.28224219587650146
Sheffield Utd,-0.15426104307689767
Tottenham,0.3972209973905566
West Ham,0.42906112113702266
Wolves,0.17738652640285255
