teams,att_coef
Arsenal,1.4079251782197018
Aston Villa,1.1420903960045594
Bournemouth,0.779972069948944
Brentford,0.9997549702748053
Brighton,1.1471447014419776
Burnley,0.601700972432431
Chelsea,1.0271592080913168
Crystal Palace,0.784812753669004
Everton,0.6747467382813501
Fulham,0.9788525394121845
Liverpool,1.437581131438035
Luton Town,1.019679620591309
Manchester City,1.521736811167243
Manchester Utd,1.0638988728411545
Newcastle Utd,1.2087017740683408
Nott'ham Forest,0.7699853703502555
Sheffield Utd,0.5176180931144686
Tottenham,1.2432069083448758
West Ham,0.9773830949447636
Wolves,0.6960487953632821
