teams,def_coef
Arsenal,-1.1112674698572709
Aston Villa,-0.9846539288935471
Bournemouth,-0.5634985401829453
Brentford,-0.7508801269910074
Brighton,-0.7964336956095033
Burnley,-0.5865804943550554
Chelsea,-0.8332340524164608
Crystal Palace,-0.7750070753316067
Everton,-0.8580655575759312
Fulham,-0.7590864671088281
Liverpool,-1.2560750122317361
Luton Town,-0.5306134533649278
Manchester City,-1.1279756709164717
Manchester Utd,-0.933899228982387
Newcastle Utd,-0.8670137958730288
Nott'ham Forest,-0.6031399023861568
Sheffield Utd,-0.3658970250587475
Tottenham,-0.7450095073756625
West Ham,-0.7876591336810738
Wolves,-0.8540949841776307
