teams,def_coef
Arsenal,-1.0358695765503143
Aston Villa,-1.0063996739506624
Bournemouth,-0.5858437678135782
Brentford,-0.9665484901461209
Brighton,-0.8373648251261527
Chelsea,-1.0578173494599106
Crystal Palace,-0.9657910023250486
Everton,-0.7972562461485853
Fulham,-0.875523421559793
Leeds United,-0.5118865240119275
Leicester City,-0.5766937989356379
Liverpool,-1.0393938314487596
Manchester City,-1.2839468295400134
Manchester Utd,-1.0888428205104268
Newcastle Utd,-1.3155322814305757
Nott'ham Forest,-0.6266496941909493
Southampton,-0.5953725199297943
Tottenham,-0.6691209149132019
West Ham,-0.8455821537236041
Wolves,-0.8434262675978693
